Barcode	Peptide	LFC	totalMeanLFC
710341408	ACM1_421_433	-0.1379874060422086	-0.1379874060422086
710341408	ACM1_444_456	-0.048295557040781034	-0.048295557040781034
710341408	ACM4_456_468	-0.3161114581227551	-0.3161114581227551
710341408	ACM5_494_506	-0.2214712189292536	-0.2214712189292536
710341408	ACM5_498_510	-0.28125715485527003	-0.28125715485527003
710341408	ADDB_696_708	-0.16026640447618945	-0.16026640447618945
710341408	ADDB_706_718	-0.1389615279577967	-0.1389615279577967
710341408	ADRB2_338_350	-0.08372182589750299	-0.08372182589750299
710341408	AKT1_301_313	-0.07655350330119726	-0.07655350330119726
710341408	ANDR_785_797	-0.22386380855311572	-0.22386380855311572
710341408	BAD_112_124	0.13935431943787613	0.13935431943787613
710341408	BAD_69_81	0.033517126152775134	0.033517126152775134
710341408	BAD_93_105	-0.32206913688062055	-0.32206913688062055
710341408	BCKD_45_57	4.8441115989133845	4.8441115989133845
710341408	C1R_201_213	0.024411666039913626	0.024411666039913626
710341408	CA2D1_494_506	-0.4064665092975126	-0.4064665092975126
710341408	CD27_212_224	-0.05607941802468819	-0.05607941802468819
710341408	CDC2_154_169	0.18480923852829179	0.18480923852829179
710341408	CDK7_163_175	-0.09608710419137712	-0.09608710419137712
710341408	CDN1A_139_151	2.855449210258649	2.855449210258649
710341408	CENPA_1_14	-0.14849321325749454	-0.14849321325749454
710341408	CFTR_761_773	1.4135993949898777	1.4135993949898777
710341408	CGHB_109_121	1.8059710418163468	1.8059710418163468
710341408	CREB1_126_138	-0.6422711836847905	-0.6422711836847905
710341408	CSF1R_701_713	0.8961188561731204	0.8961188561731204
710341408	DCX_49_61	0.2521397647304999	0.2521397647304999
710341408	ELK1_356_368	0.6093591550286237	0.6093591550286237
710341408	EPB42_241_253	0.44294349584872883	0.44294349584872883
710341408	ERBB2_679_691	-0.2761767174383163	-0.2761767174383163
710341408	ESR1_160_172	7.0156851643570874	7.0156851643570874
710341408	F263_454_466	1.1734828208555017	1.1734828208555017
710341408	FOXO3_25_37	-0.17473163316832707	-0.17473163316832707
710341408	GBRB2_427_439	-0.16569183385679587	-0.16569183385679587
710341408	GPR6_349_361	-0.1521941662273818	-0.1521941662273818
710341408	GPSM2_394_406	-0.39960745870923775	-0.39960745870923775
710341408	GRIK2_708_720	2.4696366917120103	2.4696366917120103
710341408	GSUB_61_73	-0.2465317749218654	-0.2465317749218654
710341408	GYS2_1_13	-0.43193043875421644	-0.43193043875421644
710341408	H2B1B_ 27_40	-0.26083828378610097	-0.26083828378610097
710341408	H32_3_18	-0.8944859244301551	-0.8944859244301551
