Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
O95819	HGK/ZC1	1.85704684072257	NA	1.85704684072257	2	0.435247961963926	0.494660615921021	0.103800932600946	4.71428571428571
Q15418	RSK3	1.41545422942432	NA	1.41545422942432	1.42021640338319	0.248236203193665	0.248236203193665	0	10
P42345	mTOR/FRAP	1.40925964652256	NA	1.40925964652256	1.30102999566398	0.333453327890426	0.304132163524628	0.0849687999001247	5.88888888888889
Q9UHD2	TBK1	1.1353414351187	NA	1.1353414351187	1.13076828026902	-0.346135241013986	-0.310431241989136	0.0487274104026196	4.33333333333333
Q9UQM7	CaMK2[alpha]	1.11440115079293	NA	1.11440115079293	1.11918640771921	-0.407464106877645	-0.407464106877645	0	3
Q9UKE5	TNIK/ZC2	1.08297437308359	NA	1.08297437308359	1.07572071393812	0.393869002660116	0.393869002660116	0	3
O14965	AurA/Aur2	1.03895516849447	NA	1.03895516849447	1.0268721464003	0.297942471504211	0.297942471504211	0	5
Q15139	PKD1	1.02244129338722	NA	1.02244129338722	1.01772876696043	0.263336261113485	0.263336261113485	0	6
P53355	DAPK1	0.938728237965623	NA	0.938728237965623	0.938728237965623	-0.364906311035156	-0.364906311035156	0	3
P50750	CDK9	0.930526883183325	NA	0.930526883183325	0.920818753952375	-0.218870682375772	-0.215222269296646	0.00547261961868831	7.66666666666667
Q92772	CDKL2	0.869941767057006	NA	0.869941767057006	0.896209742617284	-0.329769492149353	-0.352127552032471	0.0547658383522288	3.33333333333333
P16066	ANP[alpha]	0.87415164504627	NA	0.87415164504627	0.823908740944319	0.113161141961243	0.105442204258659	0.0172323091571689	21.5555555555556
Q96Q40	PFTAIRE2	0.771578509189637	NA	0.771578509189637	0.823908740944319	-0.278515444861518	-0.273995965719223	0.0694670848221319	3.88888888888889
P04049	RAF1	0.795546387600964	NA	0.795546387600964	0.812479279163537	0.217172278298272	0.225610375404358	0.0357065138897467	6.33333333333333
P45983	JNK1	0.717628286417198	NA	0.717628286417198	0.812479279163537	-0.093082637654934	-0.102732108986896	0.0262167288434456	22.4444444444444
Q13153	PAK1	0.810423489398278	NA	0.810423489398278	0.806875401645538	0.227491120497386	0.227491120497386	0	6
