Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q16566	CaMK4	2.66552222704002	NA	2.66552222704002	2.69897000433602	-0.525139432996513	-0.493925438986884	0.0646069678803678	9.55555555555556
O43293	DAPK3	1.36908569869335	NA	1.36908569869335	1.3767507096021	-0.576655606428782	-0.596718072891235	0.0601873993873596	3.11111111111111
P49137	MAPKAPK2	1.0736924157171	NA	1.0736924157171	1.13076828026902	-0.174067002634207	-0.176272049546242	0.0446832979071423	19.4444444444444
P11309	Pim1	0.927329549536163	NA	0.927329549536163	1.11918640771921	-0.102640133759306	-0.110656915970568	0.0130127342157876	51.2222222222222
Q9UIK4	DAPK2	0.99476482729765	NA	0.99476482729765	1.00877392430751	0.381309986114502	0.381309986114502	0	3
Q9UPZ9	ICK	0.92191668563235	NA	0.92191668563235	0.935542010773082	0.345463355382284	0.345463355382284	0	3
P17252	PKC[alpha]	0.861757204778848	NA	0.861757204778848	0.920818753952375	-0.148895299436993	-0.159780785441399	0.0166190566446591	23.7777777777778
P27361	ERK1	0.88811000538192	NA	0.88811000538192	0.87942606879415	0.185499231420076	0.173921061886681	0.0600848771882502	16.8888888888889
Q86V86	Pim3	0.932937943204581	NA	0.932937943204581	0.866461091629782	-0.109254077001511	-0.110913782016091	0.00920189177415985	47.4444444444444
P31751	Akt2/PKB[beta]	0.935174712374269	NA	0.935174712374269	0.806875401645538	-0.163962637824753	-0.146665034086808	0.0387355019191798	22.1111111111111
O60285	NuaK1	1.03378312202729	NA	1.03378312202729	0.798817715557919	-0.364741700225406	-0.235128736495972	0.203804963609959	4.5
P31749	Akt1/PKB[alpha]	0.905159342146854	NA	0.905159342146854	0.75448733218585	-0.156596912884713	-0.136414102886034	0.0368122114119762	23.3333333333333
P45984	JNK2	0.749195283452326	NA	0.749195283452326	0.749579997691106	0.164083168556296	0.159074708819389	0.0156537477514582	15.3333333333333
P11802	CDK4	0.684080675130698	NA	0.684080675130698	0.694648630553376	-0.220798481393743	-0.226842522621155	0.018132123682234	5.11111111111111
O96017	CHK2	0.59611515353072	NA	0.59611515353072	0.686132779630847	-0.131046422622603	-0.156067209584372	0.0332798951997106	15.2222222222222
