Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q16566	CaMK4	1.3040426460117	NA	1.3040426460117	1.46852108295774	-0.357556691434648	-0.368848705291748	0.0274905037682702	8.55555555555556
O14965	AurA/Aur2	1.00065426466745	NA	1.00065426466745	1.01772876696043	-0.377525448799133	-0.377525448799133	0	4
Q13976	PKG1	0.828125688871743	NA	0.828125688871743	0.886056647693163	-0.273617214856605	-0.273643672466278	0.0100213666645258	27.6666666666667
P05129	PKC[gamma]	0.839402249327936	NA	0.839402249327936	0.866461091629782	-0.306675493910678	-0.307263950506846	0.0107929596589201	11.4444444444444
O96017	CHK2	0.756830930745484	NA	0.756830930745484	0.84163750790475	-0.29113297560801	-0.306861023108164	0.0190394942528704	13.5555555555556
P31751	Akt2/PKB[beta]	0.586701816029489	NA	0.586701816029489	0.690369832574101	-0.265701649700841	-0.273225031115792	0.0158211059194608	20.3333333333333
P31749	Akt1/PKB[alpha]	0.672912773878833	NA	0.672912773878833	0.657577319177794	-0.269436171752261	-0.26995632648468	0.0137622557473122	21.6666666666667
Q05655	PKC[delta]	0.656284593331793	NA	0.656284593331793	0.649751981665837	-0.278077623038961	-0.275934914747874	0.00492263885926467	17.6666666666667
Q16512	PKN1/PRK1	0.54918582549247	NA	0.54918582549247	0.619788758288394	-0.309477068759777	-0.340319792429606	0.04504841497111	3.88888888888889
P49674	CK1[epsilon]	0.555955204081924	NA	0.555955204081924	0.555955204081924	-0.317483981450399	-0.317483981450399	NA	3
Q13627	DYRK1A	0.552614201542598	NA	0.552614201542598	0.554465548566287	-0.312554319699605	-0.312554319699605	0	3
P17252	PKC[alpha]	0.592144256765466	NA	0.592144256765466	0.489454989793388	-0.268380833282968	-0.257385849952698	0.015229552288217	20
Q04759	PKC[theta]	0.483684815655327	NA	0.483684815655327	0.471083299722345	-0.262031201745829	-0.260240808129311	0.00332854179757181	18
Q16644	MAPKAPK3	0.398106865084516	NA	0.398106865084516	0.443697499232713	-0.250547758476248	-0.258311737667431	0.0119841380033066	19.4444444444444
O15264	p38[delta]	0.370478780972671	NA	0.370478780972671	0.441291429466834	-0.238372352175903	-0.260959414335398	0.0506138668465181	9.44444444444444
Q13153	PAK1	0.430034241904721	NA	0.430034241904721	0.438898616350944	-0.27104393641154	-0.27104393641154	0	6
P68400	CK2[alpha]1	0.423335665237753	NA	0.423335665237753	0.424812155072339	-0.275461912155151	-0.275461912155151	0	3
O14757	CHK1	0.354595372056411	NA	0.354595372056411	0.402304814074488	-0.248626340760125	-0.271228742599487	0.044850250724776	4.77777777777778
P41279	COT	0.394987181985221	NA	0.394987181985221	0.402304814074488	-0.267857948939006	-0.267857948939006	0	3
P51817	PRKX	0.364525760926807	NA	0.364525760926807	0.385102783966865	-0.24830297867563	-0.248471126836889	0.00430806807758183	22.6666666666667
P45984	JNK2	0.330008245140012	NA	0.330008245140012	0.374687549038326	-0.242582945122743	-0.251545301505498	0.0238696930597618	12.3333333333333
Q00537	PCTAIRE2	0.366531544420413	NA	0.366531544420413	0.366531544420413	-0.26840877532959	-0.26840877532959	NA	3
Q13131	AMPK[alpha]1	0.369393918622719	NA	0.369393918622719	0.356547323513813	-0.247235342308327	-0.265149652957916	0.0352495308519359	7.22222222222222
Q05513	PKC[zeta]	0.335971867596004	NA	0.335971867596004	0.350665141287858	-0.249747276306152	-0.254457473754883	0.00936402931525116	8.33333333333333
