Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
PRKCB,P05771,AGC,PKC,NA,1.210018052836137,1.3565473235138126,1.494850021680094,-0.14263762855767012,-0.12975448598445685,0.021784082573645804,NA,22
STK38L,Q9Y2H1,AGC,NDR,NA,0.9213505338458358,1.3187587626244128,1.3767507096020994,-0.19831931982070378,-0.14094392200079556,0.09937710412855762,NA,8
PRKCZ,Q05513,AGC,PKC,NA,1.1973656021365258,1.3010299956639813,1.3979400086720375,-0.1863962728507406,-0.1752313002663313,0.022154805639900837,NA,9
RPS6KL1,Q9Y6S9,OTHER,RSKL,NA,1.2789147626981892,1.292513326014591,1.3979400086720375,-0.30237343700426855,-0.30237343700426855,0,NA,3
PRKCQ,Q04759,AGC,PKC,NA,1.3527675309347513,1.2839966563652008,1.744727494896694,-0.14551533040012554,-0.14017217658896405,0.01271896966945256,NA,21
PIM1,P11309,CAMK,PIM,NA,1.063757141598752,1.193820026016113,1.3767507096020994,-0.09232808547406703,-0.08791957610665649,0.005650918354261703,NA,54
DAPK1,P53355,CAMK,DAPK,NA,1.1556121723635775,1.1556121723635775,1.1804560644581312,0.2713789588852051,0.2713789588852051,0,NA,3
AURKA,O14965,CAMK,AUR,NA,1.0754238349201213,1.0757207139381184,1.154901959985743,-0.23618731710117435,-0.23618731710117435,0,NA,4
AKT3,Q9Y243,AGC,AKT,NA,1.1234805925744369,0.9665762445130504,1.853871964321762,-0.16611949252722802,-0.203292829449397,0.08802835062429486,NA,7
AKT1,P31749,AGC,AKT,NA,0.941558140097397,0.9208187539523752,1.1804560644581312,-0.11072321953123301,-0.11160839079965942,0.013549895851521462,NA,25
PAK1,Q13153,STE,STE20,NA,0.9037157446741547,0.9208187539523752,0.9746941347352298,-0.17709306524150747,-0.17709306524150747,0,NA,6
RPS6KA4,O75676,AGC-CAMK,RSK,NA,0.9134651681813664,0.9134651681813664,1.0087739243075051,-0.20624037524838656,-0.20624037524838656,0,NA,4
DAPK3,O43293,CAMK,DAPK,NA,0.8996294548824371,0.8996294548824371,0.8996294548824371,0.22606593860931165,0.22606593860931165,NA,NA,3
CAMK2D,Q13557,CAMK,CAMK2,NA,0.6377931015505092,0.8728952016351923,0.9281179926938746,-0.16747768315226264,-0.1402797975154285,0.04512370482765553,NA,6
PRKX,P51817,AGC,PKA,NA,0.7859678665969521,0.8239087409443188,0.9746941347352298,-0.10007512811370606,-0.09858933849758852,0.012775565526411597,NA,27
CSNK1D,P48730,CK1,CK1,NA,0.7945945181612215,0.7945945181612215,0.8297382846050426,0.20965020967709588,0.20965020967709588,0,NA,3
CSNK1E,P49674,CK1,CK1,NA,0.7594507517174003,0.7594507517174003,0.7594507517174003,0.20965020967709588,0.20965020967709588,NA,NA,3
PIM2,Q9P1W9,CAMK,PIM,NA,0.8076077725780069,0.7495799976911061,1.207608310501746,-0.09310732559024826,-0.0942347555408482,0.008986919550086217,NA,33
