Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
CDK13,Q14004,CMGC,CDK,NA,1.912128227387572,2.221848749616356,2.3979400086720375,-0.6241192797810676,-0.572060925009293,0.1477572127388919,NA,4
CAMK2B,Q13554,CAMK,CAMK2,NA,1.7528156811778,1.8873453591370686,2,-0.5594233193101427,-0.5450128487446682,0.028820941130948907,NA,4
CDKL4,Q5MAI5,CMGC,CDKL,NA,1.9223480610045016,1.8873453591370686,2.221848749616356,-0.6357074844410586,-0.6357074844410586,0,NA,3
CDKL1,Q00532,CMGC,CDKL,NA,1.2126692392021634,1.3767507096020994,1.585026652029182,-0.4531837896607138,-0.4279240993283246,0.0749834742975665,NA,5
AKT3,Q9Y243,AGC,AKT,NA,1.3122868761374091,1.3569964389602627,1.6197887582883939,-0.4574760125627277,-0.45585106703698863,0.0825919727795456,NA,5
CDK19,Q9BWU1,CMGC,CDK,NA,1.0421042893105987,1.0362121726544447,1.0969100130080565,-0.4610650515591452,-0.4610650515591452,0,NA,3
CAMK2G,Q13555,CAMK,CAMK2,NA,0.8635103526027471,0.966874319015519,1.0757207139381184,-0.39310007987927226,-0.36985823587661315,0.03724893597044603,NA,4
RPS6KA4,O75676,AGC-CAMK,RSK,NA,0.9548356965882889,0.9548356965882889,0.9665762445130504,-0.4202599004922485,-0.4202599004922485,0,NA,3
MTOR,P42345,Atypical,PIKK,NA,0.6379838347697528,0.8794260687941501,1.0087739243075051,-0.3839727437368941,-0.30226170535153973,0.09689737172818766,NA,5
SGK2,Q9HBY8,AGC,SGK,NA,0.7636850768489356,0.8664610916297825,1.1191864077192086,-0.3292446702933921,-0.3246001318529304,0.06756736361446493,NA,9
MAPK13,O15264,CMGC,MAPK,NA,0.8136912891928577,0.8124792791635369,1.0655015487564323,-0.2985598557774121,-0.319379680536324,0.03890467461964515,NA,11
MYLK3,Q32MK0,CAMK,MLCK,NA,0.8099267847654661,0.8041796482538061,0.8664610916297825,-0.40166717615857994,-0.40166717615857994,0,NA,3
PRKG1,Q13976,AGC,PKG,NA,0.7725126691578856,0.790484985457369,1.2676062401770316,-0.28737450949804005,-0.28218072661555205,0.03585525307977583,NA,22
CDK1,P06493,CMGC,CDK,NA,0.5735312787591171,0.7399286120149252,0.8181564120552275,-0.30601840810664815,-0.27713166795816385,0.05097990840841224,NA,12
CDK6,Q00534,CMGC,CDK,NA,0.7447918160072986,0.7033348097384688,1.0969100130080565,-0.34897922034838313,-0.36143320159402337,0.03736194373692068,NA,4
CAMK2D,Q13557,CAMK,CAMK2,NA,0.660668682807448,0.6307841425898572,0.835647144215563,-0.3367070249085953,-0.32911010748174263,0.03201438429809984,NA,5
PRKACA,P17612,AGC,PKA,NA,0.647974632252771,0.5917600346881504,0.8728952016351923,-0.2543221028171045,-0.25628240941077884,0.005558813633414938,NA,32
CAMK4,Q16566,CAMK,CAMK1,NA,0.589679343029612,0.5466816599529624,1.2676062401770316,-0.28772148042148876,-0.29492163909966457,0.07175936197135813,NA,7
MAPK1,P28482,CMGC,MAPK,NA,0.5819389584326554,0.5376020021010439,0.9829666607012196,-0.271914280089802,-0.2777027861530106,0.03564216544865076,NA,13
MAPK12,P53778,CMGC,MAPK,NA,0.5604263864791844,0.5346171485515817,0.7304870557820837,-0.28886551046970044,-0.29024228473070773,0.027498759792090485,NA,8
AKT1,P31749,AGC,AKT,NA,0.5474529382114005,0.5199930570428494,0.6989700043360187,-0.26406815918942633,-0.26119775791844646,0.012482834649444989,NA,19
