Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
MAPK7,Q13164,CMGC,MAPK,NA,2.3258661324470795,2.6989700043360187,2.6989700043360187,-0.2588680740808973,-0.27980564942925334,0.07300946884700917,NA,10
MAPK12,P53778,CMGC,MAPK,NA,2.304800162507154,2.3979400086720375,2.6989700043360187,-0.33608393872157394,-0.32138904652263417,0.08366574209105139,NA,8
MAPK3,P27361,CMGC,MAPK,NA,2.317707363873909,2.221848749616356,2.6989700043360187,-0.2024934683205772,-0.22369003163222836,0.06813851274736762,NA,15
CDK2,P24941,CMGC,CDK,NA,1.7897176982262073,1.9208187539523751,2.221848749616356,-0.19001806046113442,-0.19783815170911737,0.017023991476617616,NA,12
CHEK2,O96017,CAMK,RAD53,NA,1.9140845034788183,1.853871964321762,2.3979400086720375,0.22328717288068212,0.20729590150689542,0.020627031526774506,NA,12
MAPK1,P28482,CMGC,MAPK,NA,1.8640090637330489,1.853871964321762,2.3979400086720375,-0.1978201402367603,-0.2014553439563019,0.03890798690322805,NA,13
PIM1,P11309,CAMK,PIM,NA,1.370008324108114,1.6197887582883939,1.7958800173440752,0.07453864286717951,0.06647548979930108,0.01203176470162636,NA,44
MAK,P20794,CMGC,RCK,NA,1.6066242889272195,1.6066242889272195,1.744727494896694,-0.3974594504320133,-0.3974594504320133,0,NA,3
AURKA,O14965,CAMK,AUR,NA,1.4774983553060435,1.4685210829577449,1.5528419686577808,0.3440484819469486,0.3440484819469486,0,NA,4
DCLK2,Q8N568,CAMK,DCAMKL,NA,1.4031577849642802,1.4685210829577449,1.5228787452803376,0.22825975838349727,0.2514556471693834,0.0397706601925985,NA,7
PRKCB,P05771,AGC,PKC,NA,1.2330823350176394,1.3767507096020994,1.494850021680094,0.1485831374662656,0.13146656348506475,0.02368459314685508,NA,17
MAPK13,O15264,CMGC,MAPK,NA,1.1272809154946732,1.337242168318426,1.4685210829577449,-0.16714296162907555,-0.16242561127346897,0.016248312850415166,NA,11
PRKD1,Q15139,CAMK,PKD,NA,1.3119809141323888,1.3010299956639813,1.4202164033831899,-0.2720655348225579,-0.2720655348225579,0,NA,5
MAPK8,P45983,CMGC,MAPK,NA,1.1025905849374527,1.2676062401770316,1.4436974992327127,-0.13285902428527344,-0.117227890811925,0.03157340748540442,NA,18
CDKL4,Q5MAI5,CMGC,CDKL,NA,1.2368636173559395,1.252089123307047,1.3187587626244128,-0.342677475921963,-0.342677475921963,0,NA,3
MAP3K14,Q99558,STE,STE-Unique,NA,1.2365720064370627,1.2365720064370627,1.2365720064370627,-0.34085677502901585,-0.34085677502901585,NA,NA,3
MAPK10,P53779,CMGC,MAPK,NA,0.9954281766462293,1.2365720064370627,1.4436974992327127,-0.13285902428527344,-0.10810099647642492,0.037756966630574366,NA,17
PRKCA,P17252,AGC,PKC,NA,1.0003541996106533,1.0969100130080565,1.4202164033831899,0.1321019598045316,0.11721036644521034,0.017702539879637016,NA,17
CDK19,Q9BWU1,CMGC,CDK,NA,1.0805595355011457,1.0757207139381184,1.193820026016113,-0.3210702572613851,-0.3210702572613851,0,NA,3
COQ8A,Q8NI60,Atypical,ABC1,NA,1.0901074753722642,1.0362121726544447,1.3565473235138126,0.197301576282248,0.23800446025507135,0.07507834186184867,NA,6
DAPK1,P53355,CAMK,DAPK,NA,1.0151057312925307,1.0151057312925307,1.0555173278498313,0.30108913006224336,0.30108913006224336,0,NA,3
MAPK15,Q8TD08,CMGC,MAPK,NA,0.9746941347352298,0.9746941347352298,0.9746941347352298,-0.3124663510025149,-0.3124663510025149,NA,NA,3
CDK13,Q14004,CMGC,CDK,NA,0.8580941138496126,0.9283676589943897,0.9665762445130504,-0.276271981506115,-0.25261267560339545,0.06056537519611392,NA,4
