Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
PIM1,P11309,CAMK,PIM,NA,2.457182086663165,2.6989700043360187,2.6989700043360187,0.6924948567971313,0.6803530067625246,0.016871644399500396,NA,47
PRKG1,Q13976,AGC,PKG,NA,2.181561888126591,2.221848749616356,2.6989700043360187,0.75126864648583,0.7609413829802615,0.04510016952628391,NA,27
PIM2,Q9P1W9,CAMK,PIM,NA,2.019407167264454,1.9208187539523751,2.3979400086720375,0.7305339090598156,0.734147826003803,0.02916909083655697,NA,30
CAMK2A,Q9UQM7,CAMK,CAMK2,NA,1.6419983281826003,1.6419983281826003,1.6989700043360187,1.0689282553395665,1.0689282553395665,0.0900476415058346,NA,4
PRKACA,P17612,AGC,PKA,NA,1.6814514416211745,1.4436974992327127,2.6989700043360187,0.6615002558800923,0.6673888990135185,0.023880507787664994,NA,37
STK38L,Q9Y2H1,AGC,NDR,NA,1.2786283930052198,1.4202164033831899,1.5228787452803376,0.9221278046366751,0.901858309517969,0.03510779538936843,NA,7
CAMK4,Q16566,CAMK,CAMK1,NA,1.3206450419631137,1.3979400086720375,1.7958800173440752,0.8501503089293859,0.8485975686350212,0.06685924913715972,NA,9
COQ8A,Q8NI60,Atypical,ABC1,NA,1.5737167245439627,1.3565473235138126,2.3979400086720375,0.8520736754541038,0.9622660916579215,0.17850343587688594,NA,7
PRKAB1,Q9Y478,NA,NA,NA,1.352837167561008,1.337242168318426,1.5528419686577808,1.027534630418942,1.027534630418942,0,NA,4
CAMK2D,Q13557,CAMK,CAMK2,NA,1.1193197749000603,1.3010299956639813,1.7958800173440752,0.9185222892968489,0.8559541004732595,0.1289609283428208,NA,5
PRKCA,P17252,AGC,PKC,NA,1.2376945512793172,1.3010299956639813,1.5228787452803376,0.7268139502228882,0.7134787921040722,0.031333016740600184,NA,20
PRKG2,Q13237,AGC,PKG,NA,1.3224856382460681,1.3010299956639813,1.5528419686577808,0.7131104647624207,0.7259090860836301,0.03399459420796269,NA,23
AURKA,O14965,CAMK,AUR,NA,1.230992526415531,1.2365720064370627,1.3010299956639813,0.9729866637996675,0.9729866637996675,0,NA,4
PRKX,P51817,AGC,PKA,NA,1.127277148511117,1.2365720064370627,1.3767507096020994,0.6891007692877361,0.6921826182365328,0.026731425933123512,NA,22
CSNK2A1,P68400,CMGC,CK2,NA,1.1395020383499275,1.1426675035687315,1.2518119729937995,1.0363092895158597,1.0363092895158597,0,NA,3
PRKCQ,Q04759,AGC,PKC,NA,1.0875801421501143,1.0969100130080565,1.3010299956639813,0.7075396207405996,0.7056976563899975,0.01466729585327323,NA,19
DAPK3,O43293,CAMK,DAPK,NA,1.0135440373279625,1.0457574905606752,1.0861861476162833,0.9916625769754829,0.9730164116467408,0.05593849598622613,NA,3
MTOR,P42345,Atypical,PIKK,NA,1.0140623608083656,1.0268721464003014,1.1191864077192086,0.8307348826784093,0.879676334836704,0.058037422806140535,NA,5
NUAK1,O60285,CAMK,CAMKL,NA,1.0267659624282341,1.0268721464003014,1.154901959985743,0.9936640339523484,0.9936640339523484,0,NA,3
PRKCB,P05771,AGC,PKC,NA,0.8932779033626079,0.9913998282380825,1.0362121726544447,0.6932684306580786,0.6735770417193772,0.042222588913088596,NA,20
RPS6KA5,O75582,AGC-CAMK,RSK,NA,1.141347532175232,0.9829666607012196,1.494850021680094,0.6470969814860018,0.6523762494282774,0.019245374060492298,NA,35
PRKAA1,Q13131,CAMK,CAMKL,NA,0.9780526720796454,0.9208187539523752,1.1426675035687315,0.7847346807108158,0.8158135971659277,0.044935947057852324,NA,7
CHEK2,O96017,CAMK,RAD53,NA,0.8013433565553192,0.8124792791635369,0.9829666607012196,0.708011224323672,0.6945771468963112,0.018803684171472417,NA,13
MAPKAPK3,Q16644,CAMK,MAPKAPK,NA,0.5748744080423106,0.790484985457369,0.9665762445130504,0.6453647193002775,0.5918972817449202,0.08646168480278943,NA,22
AKT2,P31751,AGC,AKT,NA,0.8824197188689082,0.769551078621726,1.2365720064370627,0.6698246859511137,0.6699367707222781,0.016584366772430525,NA,20
PRKCZ,Q05513,AGC,PKC,NA,0.7460829752983946,0.769551078621726,0.8068754016455384,0.7263798118698919,0.7160336926077389,0.020529943951703853,NA,8
CDK17,Q00537,CMGC,CDK,NA,0.7594507517174003,0.7594507517174003,0.7594507517174003,0.8348007935872546,0.8348007935872546,NA,NA,3
PRKACB,P22694,AGC,PKA,NA,0.7181542425265467,0.7544873321858502,1.154901959985743,0.6663962450836504,0.6452468152262325,0.03760662611124567,NA,17
ATR,Q13535,Atypical,PIKK,NA,0.6681527384435547,0.7351821769904635,0.7851561519523022,0.7403147133989467,0.7041861121332575,0.1083858037970676,NA,6
IKBKB,O14920,OTHER,IKK,NA,0.6955627685545661,0.721246399047171,0.8538719643217619,0.8131155774292139,0.7826833242247125,0.068048586873751,NA,3
RPS6KA4,O75676,AGC-CAMK,RSK,NA,0.7059874651835834,0.7059874651835834,0.7258421507363202,0.7451489118951882,0.7451489118951882,0,NA,4
AKT1,P31749,AGC,AKT,NA,0.7664255488530881,0.6989700043360187,1.1426675035687315,0.6501657487144986,0.6502216725396969,0.01719024563183844,NA,20
PAK1,Q13153,STE,STE20,NA,0.698779298708881,0.6946486305533762,0.7258421507363202,0.7274423430001346,0.7274423430001346,0,NA,6
PRKCG,P05129,AGC,PKC,NA,0.6210598100403457,0.5985994592184559,0.7351821769904635,0.6443810916926924,0.6535131936561671,0.013341648160699932,NA,12
