Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
AKT3,Q9Y243,AGC,AKT,NA,1.9736198691406328,1.8873453591370686,2.3979400086720375,0.7281029789859215,0.7082771963560326,0.07884572343014375,NA,5
CDK13,Q14004,CMGC,CDK,NA,1.4348867455982284,1.4397130343970752,1.5228787452803376,0.6915089829081968,0.6723904867945433,0.0587323704175589,NA,4
AKT2,P31751,AGC,AKT,NA,1.4868912845278652,1.4202164033831899,2,0.4414342841486029,0.43422752016303073,0.03280479320696694,NA,20
MYLK3,Q32MK0,CAMK,MLCK,NA,1.4143681628444678,1.3979400086720375,1.5528419686577808,0.6937320369232167,0.6937320369232167,0,NA,3
RPS6KA5,O75582,AGC-CAMK,RSK,NA,1.484853960946048,1.3979400086720375,1.7958800173440752,0.3773761528584072,0.3800156241640592,0.005867920724403421,NA,35
GSK3B,P49841,CMGC,GSK,NA,1.3819034562116344,1.3187587626244128,1.6197887582883939,0.6871716958725972,0.6871716958725972,0,NA,3
PRKG2,Q13237,AGC,PKG,NA,1.0730941208713496,1.2518119729937995,1.4436974992327127,0.4006808467949037,0.38243268760299937,0.029828230925916625,NA,23
RPS6KA3,P51812,AGC-CAMK,RSK,NA,1.1853928522634973,1.1191864077192086,1.6989700043360187,0.43736645309769945,0.4332942136406274,0.027863990359643924,NA,15
CDKL1,Q00532,CMGC,CDKL,NA,1.1377915726279728,1.0757207139381184,1.5228787452803376,0.5391749223101243,0.5481232085793679,0.015752289135723213,NA,5
CDKL4,Q5MAI5,CMGC,CDKL,NA,1.0336411759729005,1.0268721464003014,1.1191864077192086,0.5885119647307474,0.5885119647307474,0,NA,3
NPR1,P16066,RGC,RGC,NA,1.0016014189427505,1,1.1307682802690238,0.42137247488534973,0.4250769776294443,0.023097085117682433,NA,13
PRKACA,P17612,AGC,PKA,NA,0.8983298115495734,0.9136401693252518,1.154901959985743,0.3428939768692815,0.3440442357134828,0.012745183598072439,NA,37
CDK7,P50613,CMGC,CDK,NA,0.6753978560895788,0.6903698325741012,0.8297382846050426,0.38691070922857185,0.38732943813708143,0.03046892549430205,NA,9
CAMK4,Q16566,CAMK,CAMK1,NA,0.5739303332257889,0.6695862266508091,1.0555173278498313,0.40338136021735876,0.3679447259956043,0.06887965355640732,NA,9
AKT1,P31749,AGC,AKT,NA,0.6706096519404043,0.6655462488490691,0.8794260687941501,0.35483754917667226,0.35074538128074756,0.021770831983730303,NA,20
CAMK2B,Q13554,CAMK,CAMK2,NA,0.5997305230490169,0.6640989663151964,0.835647144215563,0.4360355318784112,0.4097352308383461,0.10379313274279824,NA,4
PRKD1,Q15139,CAMK,PKD,NA,0.6529905466392945,0.6575773191777937,0.707743928643524,0.4252199559014331,0.4252199559014331,0,NA,5
CDK2,P24941,CMGC,CDK,NA,0.6544879824334254,0.5654310959658012,1.2218487496163564,0.35670166945803694,0.3735255288968061,0.06283650666597482,NA,11
