Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
CDK13,Q14004,CMGC,CDK,NA,1.7971062485323517,1.983288122256525,2.3979400086720375,-0.6241192797810676,-0.572060925009293,0.1477572127388919,NA,4
CDKL4,Q5MAI5,CMGC,CDKL,NA,1.9677452988061048,1.8873453591370686,2.3979400086720375,-0.6357074844410586,-0.6357074844410586,0,NA,3
CAMK2B,Q13554,CAMK,CAMK2,NA,1.636243079410805,1.6782736617569063,1.9208187539523751,-0.5594233193101427,-0.5450128487446682,0.028820941130948907,NA,4
AKT3,Q9Y243,AGC,AKT,NA,1.2980610639485957,1.3767507096020994,1.585026652029182,-0.4574760125627277,-0.45585106703698863,0.0825919727795456,NA,5
CDKL1,Q00532,CMGC,CDKL,NA,1.1665563887817076,1.2676062401770316,1.5528419686577808,-0.4531837896607138,-0.4279240993283246,0.0749834742975665,NA,5
CDK19,Q9BWU1,CMGC,CDK,NA,1.0642219587711197,1.0757207139381184,1.1674910872937636,-0.4610650515591452,-0.4610650515591452,0,NA,3
MTOR,P42345,Atypical,PIKK,NA,0.6646492327353382,0.9507819773298184,1.0969100130080565,-0.3839727437368941,-0.30226170535153973,0.09689737172818766,NA,5
CAMK2G,Q13555,CAMK,CAMK2,NA,0.8523541243689238,0.94316199405145,1.0555173278498313,-0.39310007987927226,-0.36985823587661315,0.03724893597044603,NA,4
RPS6KA4,O75676,AGC-CAMK,RSK,NA,0.8894233390226474,0.8894233390226474,0.8927900303521317,-0.4202599004922485,-0.4202599004922485,0,NA,3
SGK2,Q9HBY8,AGC,SGK,NA,0.73174201298502906,0.8794260687941501,0.9829666607012196,-0.3292446702933921,-0.3246001318529304,0.06756736361446493,NA,9
MAPK13,O15264,CMGC,MAPK,NA,0.8879505822798003,0.8477116556169435,1.1674910872937636,-0.2985598557774121,-0.319379680536324,0.03890467461964515,NA,11
MYLK3,Q32MK0,CAMK,MLCK,NA,0.836535022564255,0.8097496625504024,0.9507819773298184,-0.40166717615857994,-0.40166717615857994,0,NA,3
CDK1,P06493,CMGC,CDK,NA,0.591165530579974,0.790484985457369,0.8601209135987634,-0.30601840810664815,-0.27713166795816385,0.05097990840841224,NA,12
PRKG1,Q13976,AGC,PKG,NA,0.7820724526091859,0.790484985457369,1.494850021680094,-0.28737450949804005,-0.28218072661555205,0.03585525307977583,NA,22
CDK6,Q00534,CMGC,CDK,NA,0.7563595493380407,0.712198270069774,1.0757207139381184,-0.34897922034838313,-0.36143320159402337,0.03736194373692068,NA,4
CAMK2D,Q13557,CAMK,CAMK2,NA,0.6590747574474118,0.6126101736612706,0.8538719643217619,-0.3367070249085953,-0.32911010748174263,0.03201438429809984,NA,5
MAPK12,P53778,CMGC,MAPK,NA,0.5840669009995931,0.5816987086802545,0.7304870557820837,-0.28886551046970044,-0.29024228473070773,0.027498759792090485,NA,8
PRKACA,P17612,AGC,PKA,NA,0.6209903939266909,0.5816987086802545,0.8297382846050426,-0.2543221028171045,-0.25628240941077884,0.005558813633414938,NA,32
MAPK1,P28482,CMGC,MAPK,NA,0.5961963527013779,0.5783960731301689,1.0177287669604316,-0.271914280089802,-0.2777027861530106,0.03564216544865076,NA,13
MAPK8,P45983,CMGC,MAPK,NA,0.5148537631558163,0.5559552040819237,0.6020599913279624,-0.2636803362522756,-0.25555918271544015,0.017527945112320767,NA,18
MAPK10,P53779,CMGC,MAPK,NA,0.4951129134568568,0.5346171485515817,0.6020599913279624,-0.2636803362522756,-0.2530307857338518,0.017848350241061135,NA,17
CAMK4,Q16566,CAMK,CAMK1,NA,0.5653893173117102,0.5257837359237448,1.1307682802690238,-0.28772148042148876,-0.29492163909966457,0.07175936197135813,NA,7
AKT1,P31749,AGC,AKT,NA,0.5175102129420135,0.5199930570428494,0.6695862266508091,-0.26406815918942633,-0.26119775791844646,0.012482834649444989,NA,19
CDK3,Q00526,CMGC,CDK,NA,0.4522751846811886,0.4975728800155673,0.7033348097384688,-0.2774186062013053,-0.2610683541437001,0.04532551278867686,NA,8
PRKCZ,Q05513,AGC,PKC,NA,0.47736879638130014,0.48945498979338786,0.5376020021010439,-0.27191809246221066,-0.26813355922854176,0.007509700323560297,NA,8
CDK2,P24941,CMGC,CDK,NA,0.5324719811268297,0.48678239993206096,0.7399286120149252,-0.26524707563726385,-0.2680343002983775,0.01782114993574981,NA,12
CDK4,P11802,CMGC,CDK,NA,0.480825449460873,0.4814860601221125,0.5346171485515817,-0.2774186062013053,-0.2774186062013053,0,NA,5
MAPK14,Q16539,CMGC,MAPK,NA,0.5652641747178344,0.4814860601221125,0.8728952016351923,-0.26081320610454406,-0.29014803663744326,0.05344173563749209,NA,8
AKT2,P31751,AGC,AKT,NA,0.5039331720622402,0.46852108295774486,0.6270879970298935,-0.2523407460626269,-0.2588501746690228,0.01222211555971558,NA,18
PRKCD,Q05655,AGC,PKC,NA,0.46368316746092864,0.46597389394386496,0.5114492834995558,-0.2534043658423052,-0.25401789544256625,0.002486307729805505,NA,17
MAP3K14,Q99558,STE,STE-Unique,NA,0.43415218132648237,0.43415218132648237,0.43415218132648237,-0.28812941294592,-0.28812941294592,NA,NA,3
CHEK1,O14757,CAMK,CAMKL,NA,0.4406044040869283,0.42481215507233894,0.543633966870957,-0.2630515563977294,-0.26871362115507,0.011235311441299868,NA,6
PRKCB,P05771,AGC,PKC,NA,0.4227479721624967,0.40450377817442584,0.562249437179612,-0.2437141686107016,-0.24811280659139373,0.007401608826990308,NA,17
PRKCI,P41743,AGC,PKC,NA,0.4547297352067397,0.40450377817442584,0.543633966870957,-0.2440833621426178,-0.2554780271357424,0.015473198424158584,NA,13
MAPK3,P27361,CMGC,MAPK,NA,0.464834758030931,0.39147396642280585,0.769551078621726,-0.24713837002190348,-0.25540633738075613,0.0298549622823142,NA,15
PAK1,Q13153,STE,STE20,NA,0.36180521071521,0.3625102704874893,0.41341269532824504,-0.24343191958372976,-0.24343191958372976,0,NA,6
PRKD1,Q15139,CAMK,PKD,NA,0.3636045751763505,0.36051351073141397,0.40450377817442584,-0.2483223602180391,-0.2483223602180391,0,NA,5
ATR,Q13535,Atypical,PIKK,NA,0.35209523638969575,0.3565473235138126,0.3957739469155299,-0.24046727946776847,-0.23728584801344027,0.009544294362984602,NA,6
PRKY,O43930,AGC,PKA,NA,0.44901485481096143,0.3565473235138126,0.6819366650372385,-0.2354292637933782,-0.27106235060182504,0.059497259191721864,NA,8
PRKCE,Q02156,AGC,PKC,NA,0.42815765408457923,0.34294414714289606,0.8601209135987634,-0.2287242315108224,-0.2416036097318178,0.03119475478721115,NA,15
CAMK2A,Q9UQM7,CAMK,CAMK2,NA,0.33893999196139724,0.33893999196139724,0.48945498979338786,-0.23261129673301445,-0.23261129673301445,0.07852619884906935,NA,4
RPS6KB2,Q9UBS0,AGC,RSK,NA,0.30230575897289064,0.32605800136591223,0.7798919119599449,-0.23017589586246454,-0.23132799121055286,0.05349506335048892,NA,13
CDK7,P50613,CMGC,CDK,NA,0.3465296228046749,0.3205721033878811,0.46852108295774486,-0.2335739502813611,-0.2384363476891943,0.017965537448879302,NA,9
NEK8,Q86SG6,NEK,NEK,NA,0.3023960414368247,0.30453244644831046,0.32239304727950685,-0.22200379246793894,-0.22200379246793894,0.0010029480244842534,NA,4
RPS6KA1,Q15418,AGC-CAMK,RSK,NA,0.3297192209304931,0.30277065724028246,0.575118363368933,-0.22612025175497463,-0.23493477257400705,0.027843468502641498,NA,15
PRKCQ,Q04759,AGC,PKC,NA,0.26191271144599304,0.28066871301627333,0.31695296176115045,-0.22920478789573137,-0.2210075521033055,0.010486738635536117,NA,16
MAP3K8,P41279,STE,STE-Unique,NA,0.28198975239171253,0.27736607746618774,0.32239304727950685,-0.20905703830650432,-0.20905703830650432,0,NA,3
PKN1,Q16512,AGC,PKN,NA,0.2588348438100838,0.27245874297144357,0.30451832350980257,-0.2124349071254628,-0.2050357354039837,0.014682276212171528,NA,4
PRKCH,P24723,AGC,PKC,NA,0.24912806860528988,0.26760624017703144,0.37263414340726736,-0.21590979489444118,-0.20914779251553023,0.031369195222555525,NA,10
ARAF,P10398,TKL,RAF,NA,0.27183222845895466,0.26440110030182007,0.3115801779972894,-0.20975118442815957,-0.20975118442815957,0,NA,3
BRAF,P15056,TKL,RAF,NA,0.27183222845895466,0.26440110030182007,0.3115801779972894,-0.20975118442815957,-0.20975118442815957,0,NA,3
PIM3,Q86V86,CAMK,PIM,NA,0.27183222845895466,0.26440110030182007,0.3115801779972894,-0.20975118442815957,-0.20975118442815957,0,NA,3
PRKCA,P17252,AGC,PKC,NA,0.2825818289618997,0.2628073572952627,0.3526170298853802,-0.2216811304889179,-0.22515123720141617,0.0043981605869591505,NA,17
CDK5,Q00535,CMGC,CDK,NA,0.26440487352549313,0.2580609222708011,0.30277065724028246,-0.21816617725278964,-0.21816617725278964,0,NA,10
MAPK9,P45984,CMGC,MAPK,NA,0.24986777983530023,0.25336580106242124,0.39147396642280585,-0.2120610084429522,-0.21294550936564913,0.018923813010747505,NA,13
RPS6KB1,P23443,AGC,RSK,NA,0.28697116031526365,0.23507701535011155,0.4584207560534191,-0.21811017154994236,-0.2229363953981753,0.023590586291301435,NA,14
PRKG2,Q13237,AGC,PKG,NA,0.2559645540980992,0.22767829327708025,0.5316526695878427,-0.21824261796600714,-0.22256070924823024,0.01861408392233153,NA,20
AURKB,Q96GD4,CAMK,AUR,NA,0.22116553511366524,0.2218487496163564,0.2410881076020265,-0.17875865425679013,-0.17875865425679013,0,NA,3
RPS6KA5,O75582,AGC-CAMK,RSK,NA,0.20319324707551212,0.2062096153091813,0.23807216157947098,-0.2180354289290601,-0.21792073148662933,0.004075101377082595,NA,30
SGK1,O00141,AGC,SGK,NA,0.2346166563015624,0.20342566678957033,0.549750891680639,-0.21326667316171316,-0.21431109013411648,0.033371243546628813,NA,12
PSKH1,P11801,CAMK,PSK,NA,0.19517932127883766,0.19517932127883766,0.19517932127883766,-0.16238514561510337,-0.16238514561510337,0,NA,3
GSK3A,P49840,CMGC,GSK,NA,0.1874349866745591,0.18842499412940666,0.20760831050174613,0.16417187404362613,0.16417187404362613,0,NA,3
PRKX,P51817,AGC,PKA,NA,0.23975598633038078,0.1817741063860445,0.562249437179612,-0.20321680936878808,-0.21550876391568863,0.03563190843267403,NA,18
MAK,P20794,CMGC,RCK,NA,0.17593323337863814,0.17593323337863814,0.1830961606243397,-0.15240057949414787,-0.15240057949414787,0,NA,3
STK38L,Q9Y2H1,AGC,NDR,NA,0.1407668167637499,0.16494389827988373,0.1857524042680798,-0.18924965502642008,-0.15247037331762153,0.06370358458552779,NA,6
RPS6KC1,Q96S38,OTHER,RSKL,NA,0.15233317088600667,0.1536699381625176,0.16115090926274472,-0.13315525890352306,-0.13315525890352306,0,NA,3
NPR2,P20594,RGC,RGC,NA,0.14949743432820975,0.15119529894819625,0.17392519729917355,-0.13705978103286354,-0.1456568387870511,0.011772006150358097,NA,3
NPR1,P16066,RGC,RGC,NA,0.12942619017482504,0.1366771398795441,0.17652577082969892,-0.17891324259849437,-0.17856152597377584,0.019503726991041723,NA,12
SGK3,Q96BR1,AGC,SGK,NA,0.19741600827348993,0.13430394008392949,0.41793663708829126,-0.17616426191251913,-0.18303950896789128,0.06199809425535465,NA,9
MAPK7,Q13164,CMGC,MAPK,NA,0.19110526325922778,0.13312218566250114,0.5883802940367698,-0.18274700544079697,-0.18465424405408834,0.049361178173254576,NA,10
PRKCG,P05129,AGC,PKC,NA,0.13897735050639923,0.13312218566250114,0.19246497193114673,-0.17769670660660813,-0.1795297619387249,0.005499165996350363,NA,11
RPS6KA3,P51812,AGC-CAMK,RSK,NA,0.15634169059259118,0.13312218566250114,0.36051351073141397,-0.18547115539291972,-0.18585674101265368,0.03414205698834795,NA,12
MAPK11,Q15759,CMGC,MAPK,NA,0.14546596619309862,0.12493873660829995,0.28735029837278864,-0.1471142332494464,-0.13262369346811437,0.08592550326919535,NA,4
