Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
PRKAA1,Q13131,CAMK,CAMKL,NA,2.019791670832177,2,2.221848749616356,-0.268534237339339,-0.2806358405017383,0.017028580290609087,NA,7
PRKCB,P05771,AGC,PKC,NA,0.9344496946518343,0.9665762445130504,1.853871964321762,-0.14549709738080968,-0.1379183057749501,0.03265489741233688,NA,20
ATR,Q13535,Atypical,PIKK,NA,0.8791085559217982,0.9355420107730815,1.0268721464003014,-0.1912628633109313,-0.18553528047013443,0.017182748522390642,NA,6
GSK3B,P49841,CMGC,GSK,NA,0.8945098742185764,0.906578314837765,0.9281179926938746,0.2360723545284611,0.2360723545284611,0,NA,3
PRKG2,Q13237,AGC,PKG,NA,0.9374354308934532,0.906578314837765,1.3565473235138126,-0.13718653339860518,-0.13615685865761024,0.013920524724932997,NA,23
PRKCD,Q05655,AGC,PKC,NA,0.7707026706639067,0.769551078621726,0.8538719643217619,-0.12896291630225667,-0.13026900071258035,0.0062893733408734675,NA,19
PRKACA,P17612,AGC,PKA,NA,0.8734750944777093,0.7258421507363202,1.4202164033831899,-0.10847276951359415,-0.11480009020954118,0.015201754443785262,NA,37
PRKCH,P24723,AGC,PKC,NA,0.7577914298557321,0.7033348097384688,1.3187587626244128,-0.14810999039108877,-0.14385937828240197,0.031474373482594714,NA,12
PRKCQ,Q04759,AGC,PKC,NA,0.652400665009571,0.6861327796308466,0.769551078621726,-0.12303853182931271,-0.12201894454299235,0.007560112151978137,NA,19
CSNK1A1,P48729,CK1,CK1,NA,0.6693335441339363,0.6615435063953952,0.8068754016455384,-0.16818665270330743,-0.1653711784835126,0.020212531212522488,NA,5
STK38L,Q9Y2H1,AGC,NDR,NA,0.6824399657901526,0.645891560852599,0.7958800173440752,-0.1457302723572483,-0.16516058098087769,0.03365428174286977,NA,7
RPS6KC1,Q96S38,OTHER,RSKL,NA,0.6163329148760727,0.6180764449632572,0.6736641390712486,-0.18722544365156937,-0.18722544365156937,0,NA,3
PKN2,Q16513,AGC,PKN,NA,0.5985994592184559,0.5985994592184559,0.5985994592184559,-0.20404440979261085,-0.20404440979261085,NA,NA,3
AKT2,P31751,AGC,AKT,NA,0.5690607769587026,0.5816987086802545,0.7644715530924511,-0.10950021119833252,-0.11186202930409798,0.013184754373358084,NA,20
AKT3,Q9Y243,AGC,AKT,NA,0.5821176247432158,0.5784085360245937,0.6777807052660807,-0.15117140770096818,-0.15644453036212028,0.024040449273235544,NA,5
ROCK2,O75116,AGC,DMPK,NA,0.5130542409943136,0.5783960731301689,0.6903698325741012,-0.16307331310373385,-0.14365861408728295,0.04343586685748219,NA,4
PRKDC,P78527,Atypical,PIKK,NA,0.5554569555407456,0.5559552040819237,0.5816987086802545,-0.1730344479480649,-0.1730344479480649,0,NA,3
MYLK3,Q32MK0,CAMK,MLCK,NA,0.5447151592289304,0.548237967764369,0.5783960731301689,-0.1751126035315115,-0.1751126035315115,0,NA,3
PIM1,P11309,CAMK,PIM,NA,0.6185073151790513,0.5466816599529624,0.9281179926938746,-0.09616023764689892,-0.09979800270561093,0.005269406328127669,NA,47
PRKACB,P22694,AGC,PKA,NA,0.42930543163286045,0.5376020021010439,0.707743928643524,-0.12024478333285905,-0.10262841117668697,0.03513521558598391,NA,17
AKT1,P31749,AGC,AKT,NA,0.5776798353872237,0.5346171485515817,0.7798919119599449,-0.10565234927901035,-0.110399764471698,0.015905209342627142,NA,20
TEX14,Q8IWB6,OTHER,NKF5,NA,0.5082280220000811,0.5058454059815573,0.5228787452803376,-0.1586078398150704,-0.1586078398150704,0,NA,3
PRKCA,P17252,AGC,PKC,NA,0.9177846598674136,0.4975728800155673,1.9208187539523751,-0.10036875714398111,-0.13023743682030586,0.04561944786345918,NA,20
